osm_id,name,type
178436881,,
178436882,,
178436883,,
178436885,,
178436886,,
178436887,,
178436888,,
178436889,,
178436890,,
178436891,,
178436892,,
178436893,,
178436894,,
178436896,,
178436897,,
178436898,,
178436899,,
178436900,,
178436901,,
178436902,,
178436903,,
178436904,,
178436905,,
178436907,,
178436908,,
178436909,,
178436910,,
178436911,,
178436912,,
178436913,,
178436914,,
178436915,,
178436916,,
178436918,,
178436919,,
178436920,,
178436921,,
178436922,,
178436923,,
178436924,,
178436925,,
178436926,,
178436927,,
178436928,,
178436929,,
178436930,,
178436931,,
178436932,,
178436933,,
178436934,,
178436935,,
178436936,,
178436937,,
178436938,,
178436939,,
178436940,,
178436941,,
178436942,,
178436943,,
178436944,,
178436945,,
178436946,,
178436947,,
178436948,,
178436949,,
178436950,,
178436951,,
178436952,,
178436953,,
178436954,,
178436955,,
178436956,,
178436957,,
178436958,,
178436959,,
178436960,,
178436961,,
178436962,,
178436963,,
178436964,,
178436965,,
178436966,,
178436967,,
178436968,,
178436969,,
178436970,,
178436971,,
178436972,,
178436973,,
178436974,,
178436975,,
178436976,,
178436977,,
178436978,,
178436979,,
178436980,,
178436981,,
178436982,,
178436983,,
178436984,,
178436985,,
178436986,,
178436987,,
178436988,,
178436989,,
178436990,,
178436991,,
178436992,,
178436993,,
178436994,,
178436995,,
178436996,,
178436997,,
178436998,,
178436999,,
178437000,,
178437001,,
178437002,,
178437003,,
178437004,,
178437005,,
178437006,,
178437007,,
178437008,,
178437009,,
178437010,,
178437011,,
178437012,,
178437013,,
178437014,,
178437015,,
178437016,,
178437017,,
178437018,,
178437019,,
178437020,,
178437021,,
178437022,,
178437023,,
178437024,,
178437025,,
178437026,,
178437027,,
178437028,,
178437029,,
178437030,,
178437031,,
178437032,,
178437033,,
178437034,,
178437035,,
178437036,,
178437037,,
178437038,,
178437039,,
178437040,,
178437041,,
178437042,,
178437043,,
178437044,,
178437045,,
178437046,,
178437047,,
178437048,,
178437049,,
178437050,,
178437051,,
178437052,,
178437055,,
178437057,,
178437058,,
178437059,,
178437061,,
178437062,,
178437064,,
178437065,Kg Kapor Methodist Church,place_of_worship
178437068,Moon Hotel,hotel
178437069,Mustafa Centre,
178437070,Mustafa Centre,
178437071,Mustafa Centre,
178437072,Wanderlust Hotel,hotel
178437073,,
178437074,,
178437075,,
178437078,,
178437079,,
178582367,E1,
178582368,E2,
178582369,E3,
178582370,E4,
178582371,E5,
178582372,E6,
178582373,Energy Centre,parking
178582374,Energy Centre,
178582376,Republic Polytechnic Centre,
178582377,Republic Polytechnic Cultural Centre,
178582378,Sports Complex,
178582379,W1,
178582380,W2,
178582381,W3,
178582382,W4,
178582383,W5,
178582384,W6,
178582385,,
178582386,,
178594719,Camden Medical Centre,doctors
178594723,Finnish Supplementary School,
178594727,,
178594728,,
178594729,,
178594730,,
178594731,,
178594732,,
178594733,,
178594734,,
178594735,,
178594736,,
178594737,,
178594738,,
178594739,,
178594740,,
178594741,,
178594742,,
178594743,,
178594744,,
178594745,,
178594746,,
178594747,,
178594748,,
178594749,,
178594750,,
178594751,,
178594752,,
178594753,,
178594754,,
178594755,,
178594756,,
178594761,Kay Poh Road Baptist Church,place_of_worship
178594770,Norwegian Supplementary School,
178594778,RV Suites,
178594786,Tangling Shopping Centre,parking
178594794,Tourism Court,office
178594796,,
178594797,,
178594798,,
178594799,,
178594800,,
178594803,,
178594804,,
178594805,,
178594806,,
178594807,,
178594808,,
178594809,,
178594810,,
178594811,,
178594812,,
178594813,,
178594814,,
178594815,,
178594816,,apartments
178594817,,
178594818,,
178594819,,
178594820,,
178594821,,
178594822,,
178594823,,
178594824,,
178594825,,
178594826,,
178594827,,
178594828,,
178594829,,
178594830,,
178594831,,
178594832,,
178594833,,
178594834,,
178594835,,
178594836,,
178594837,,
178594838,,
178594839,,
178594840,,
178594841,,
178594842,,
178594843,,
178594844,,apartments
178594845,,
178594846,,
178594847,,
178594848,,
178594849,,
178594850,,
178594851,,
178594852,,
178594853,,
178594854,,
178594856,,
178594857,,
178594858,,
178594859,,
178594860,,
178594862,,
178594863,,
178594865,,
178594866,,
178594868,,
178594869,,
178594870,,
178594871,,
178594873,,
178594874,,
178594876,,
178594877,,
178594878,,
178594879,,
178594881,,
178594883,,
178594885,,
178594886,,
178594887,,
178594888,,
178594889,,
178594891,,
178594892,,
178594895,,
178594896,,
178594897,,
178594898,,
178594900,,
178594901,,
178594902,,
178594903,,
178594905,,
178594906,,
178594907,,
178594908,,
178594909,,
178594910,,
178594911,,
178594912,,
178594913,,
178594916,,
178594917,,
178594919,,
178594920,,
178594922,,
178594923,,
178594925,,
178594926,,
178594927,,
178594928,,
178594929,,
178594930,,
178594931,,
178594932,,
178594934,,
178594937,,
178594938,,
178594939,,
178594940,,
178594941,,
178594942,,
178594943,,
178594944,,
178594945,,
178594946,,
178594947,,
178594948,,
178594949,,
178594950,,
178594951,,
178594952,,
178594953,,
178594954,,
178594955,,
178595284,,
178595285,,
178595286,,
178595287,,
178595288,,
178595289,,
178595290,,
178595291,,
178595292,,
178595294,,
178595295,,
178595296,,
178595297,,
178595298,,
178595299,,
178595300,,
178595301,,
178595302,,
178595303,,
178595304,,
178595305,,
178595306,,
178595307,,
178595308,,
178595309,,
178595310,,
178595311,,
178595312,,
178595313,,
178595314,,
178595315,,
178595316,,
178595317,,
178595318,,
178595319,,
178595320,,
178595321,,
178595322,,
178595323,,
178595324,,
178595325,,
178924404,,residential
178924405,,office
178924406,,residential
178924407,,commercial
178924408,,residential
178929254,,
178929255,,
178929259,,
178929260,,
178929261,,
178929262,,
178929264,,
178929265,,
178929267,,
178929269,,
178929271,,
178929272,,
178929273,,
178929275,,
178929279,,
178929280,,
178929281,,
178929282,,
178929284,,
178929286,,
178929289,,
178929290,,
178929291,,
178929293,,
178929296,,
178929297,,
178929298,,
178929299,,
178929300,,
178929302,,
178929303,,
178929306,,
178929307,,
178929308,,
178929309,,
178929310,,
178929311,,
178929314,,
178929316,,
178929317,,
178929319,,
178929320,,
178929321,,
178929322,,
178929323,,
178929324,,
178929325,,
178929326,,
178929328,,
178929331,,
178929332,,
178929333,,
178929334,,
178929335,,
178929337,,
178929339,,
178929340,,
178929342,,
178929343,,
178929344,,
178929345,,
178929346,,
178929347,,
178929348,,
178929350,Rex Digital,cinema
178929352,,
178929355,,
178929356,,
178929357,,
178929358,,
178929359,,
178929360,,
178929362,,
178929364,,
178929365,,
178929367,,
178929368,,
178929369,,
178929370,,
178929371,,
178929372,,
178929375,,
178929378,,
178929379,,
178929380,,
178929381,,
178929382,,
178929383,Owls Brew,pub
178929386,,
178929388,,
178929389,,
178929390,,
178929391,,
178929392,,
178929393,,
178929395,,
178929396,,
178929398,,
178929400,,
178929401,,
178929406,,
178929407,,
178929408,,
178929410,,
178929413,,
178929416,,
178929419,,
178929422,,
178929423,,
178929424,,
178929425,,
178929427,,
178929435,,
178929436,,
178929437,,
178929438,,
178929439,,
178929441,,
178947545,West Coast Pier,
179098333,519,
179098334,509A MSCP,parking
179098335,504,
179098336,507,
179098337,506,
179098338,522,
179098339,514,
179098340,524,
179098341,532,
179098342,527,
179098343,526,
179098344,535,
179098345,528,
179098346,515,
179098347,536,
179098348,521A,parking
179098349,502A,
179098350,529,
179098351,513,
179098352,503,
179098353,505,
179098354,516A MSCP,parking
179098355,510,
179098356,502,
179098357,523A MSCP,parking
179098358,511,
179098359,520,
179098360,521,
179098361,518,
179098362,531,
179098363,515A,
179098364,505A MSCP,parking
179098365,517,
179098366,517A MSCP,parking
179098367,534,
179098368,524A,
179098369,533,
179098370,525,
179098371,536A MSCP,parking
179098372,509,
179098373,519A MSCP,parking
179098374,508,
179098375,530,
179098376,527A MSCP,parking
179098377,501,
179098378,525A MSCP,parking
179098379,516,
179098380,512,
179098381,523,
179100287,537,
179100288,544,
179100289,541,
179100290,543,
179100291,571,
179100292,572B,
179100293,546A MSCP,parking
179100294,570C,
179100295,569A,
179100296,570 MSCP,parking
179100297,546B,
179100298,540,
179100299,571A,
179100300,570B,
179100301,572,
179100302,546,
179100303,538,
179100305,569B,
179100306,570A,
179100307,572A,
179100309,571B,
179100312,571C,
179100313,539,
179100314,542,
179100315,547,
179100316,545,
179295525,,roof
179295527,,roof
179295531,,apartments
179295532,Eton House Pre-School,school
179295533,The Sculptura Ardmore,apartments
179295534,The Tate Residences,
179295537,,roof
179295554,,apartments
179295561,,school
179297857,Pat's Schoolhouse,school
179389329,,
180101834,Euroasian House,
180160966,DBS Asia Hub,bank
180475175,Grace Assembly of God,place_of_worship
180475177,,
180475178,,fuel
180475179,,
180475180,,
180475181,,
180475182,,
180475183,,
180475184,,
180475185,,
180475186,,
180475187,,
180475188,,
180475189,,
180475190,,
180475191,,
180475192,,
180475193,,
180475194,,
180475195,,
180475196,,
180551370,,
180551371,,
180551375,,
180551376,,
180551377,,
180551378,,
180551379,,
180551380,,
180551381,,
180551392,,
180551393,,
180551394,,
180551396,,
180551397,,
180551398,,
180551399,,
180551400,,
180551401,,
180551402,,
180551403,,
180551404,,
180551405,,
180551406,,
180551407,,
180551410,,
180618534,,
180618535,,
180618536,,
180618537,,
180618538,,
180618539,,
180618540,,
180618541,,
180618542,,
180618543,,
180618544,,
180618545,,
180618546,,
180618548,,
180618549,,
180618550,,
180618551,,
180618552,,
180618553,,
180618554,,
180618555,,
180618556,,
180618557,,
180618558,,
180618559,,
180618560,,
180618561,,
180618562,,
180618563,,
180618564,,
180618565,,
180618566,,
180618567,,
180618568,,
180618569,,
180618570,,
180618571,,
180618572,,
180618573,,
180618574,,
180618575,,
180656107,Ulu Pandan Community Club,community_centre
180657426,,
180657434,,
180657441,,
180657454,,
180659412,,
180854586,Robert Bosch (S E A) Pte Ltd,office
180909689,,
180910678,,
181454453,,
182017778,Blk 601,residential
182018857,Blk 602,
182024584,Blk 604,
182024585,Senja-Cashew Community Centre,community_centre
182024587,Blk 603A,parking
182026333,Blk 603,
182026340,Blk 605,
182812581,11,residential
182812582,1,residential
182812583,5,residential
182812584,3,residential
182812586,7,residential
182819152,,
182819153,,
182819155,Jurong Hill Prawn Fishing & Beer Garden,roof
182819156,,
182819157,Merlion,fountain
182819158,The Village,
182819162,,
182819163,,
182819164,,roof
182822196,Midpoint Orchard,
182822197,Orchard Gateway,
182827362,OCBC Aquatic Centre,
182827363,Hard Courts,
182827364,OCBC Arena,
182827368,Turf Palette,
182827369,National Stadium,
182843533,,
182843534,,
182843535,,
182843536,,
182843542,,commercial
182843544,Newton 200,commercial
182848381,Pioneer Mall,
182848383,475,
182856006,,residential
182861210,NTUC Fair Price,
182863399,642,
182867955,Shaw Plaza,
183319245,,
183320721,,
183708669,Tat Ann Building,
183863588,Singapore Orchid Country Club Driving Range,
183863589,Orchid Country Club,
183863590,,
183863592,,
183954376,,
183954383,,
184132050,,
184132055,,
184297025,The Fullerton Bay Hotel,hotel
184389542,Faber Peak,attraction
184742765,,
184742766,,
184742767,,
184742768,,
184742769,,
184742770,,
184742771,,
184742772,,
184742773,,
184742774,,
184742775,,
184742776,,
184742777,,
184742778,,
184742779,,
184742780,,
184742781,,
184742782,,
184742783,,
184742784,,
184742785,,
184742786,,
184742787,,
184742788,,
184742789,,
184914352,Blk 671,parking
184914354,Blk 671A,
184914355,Blk 671B,
184914356,Blk 672A,
184914357,Blk 672B,
184914358,Hotel Grand Chancellor,hotel
184914360,,
184914361,,
184914363,,
184914365,,
184914368,,
184914370,,
184914371,,
184914372,,
184914374,,
184914375,,
184914376,,
184914377,,
184914378,,
184914379,,
184914380,,
184914381,,
184914382,,
184914385,Rocher NPC,police
184914388,Shree Lakshmi Narayan Temple,place_of_worship
184914390,,
185712925,,
185761516,,
185761517,,
185761518,,
185761519,,
185761520,,
185761521,,
185761522,,
185761523,,
185761524,,
185761525,,
185761526,,
185761527,,
185761528,,
185761529,,
185761531,,
185761533,,
185761535,,
185761537,,
185761538,,
186079397,,
186079398,,
186079399,,
186079400,,
186079401,,
186079402,,
186079403,,
186079404,,
186775631,,
186775632,,
186775634,,
186775635,,
186775636,,
186775637,,
186775638,,
186775641,,
186775642,,
186775643,,
186775644,,
186775646,,
186775647,,
186775648,,
186889328,Rasa Istimewa,restaurant
187888712,Dewan Jubli Intan Johor Bahru,public_building
187888833,Majlis Bandaraya Johor Bahru,
187944513,Heleconia,apartments
187944713,Church of The Holy Family,place_of_worship
187944959,Smokey's,restaurant
188165101,,ruins
188168818,Union Farm Eating house,restaurant
188171527,,
188171622,Sheng Siong,
188187759,,
188187760,,
188187761,,
188189127,,
188189128,,
188189129,,
188189130,,
188189132,,
188189133,,
188189134,,
188189135,,
188189136,,
188189137,,
188189138,,
188189139,,
188189140,,
188189141,,
188189142,,
188189143,,
188189144,,
188189145,,
188189146,,
188189147,,
188189148,,
188189149,,
188189150,,
188189151,,
188189152,,
188189154,Commando Training Institute,
188190245,,
188190246,,
188190505,,
188190802,,
188190804,,
188190805,,
188190806,,
188190807,,
188192658,,
188192659,,
188192660,,
188192662,,
188192663,,
188192665,,
188192667,,
188192668,,
188192669,,
188192670,,
188192671,,
188192672,,
188192673,,
188192674,,
188192675,,
188192676,,
188205263,Blk 9 ThePeak@Balmeg,
188205264,Blk 11 ThePeak@Balmeg,
188205266,ThePeak@Balmeg,
188205267,ThePeak@Balmeg,
188205271,ThePeak@Balmeg,
188205272,ThePeak@Balmeg,
188205273,ThePeak@Balmeg,
188205274,Blk 7 ThePeak@Balmeg,
188291852,,toilets
188291853,,bicycle_rental
188291854,,bicycle_rental
188291855,,restaurant
188291856,,bicycle_rental
188291857,,bicycle_rental
188291858,,bicycle_rental
188291859,,bicycle_rental
188332754,CleanTech One,
188366224,,
188366225,,
188366227,,
188366233,,
188366237,,
188366238,,
188855308,Church of Singapore,place_of_worship
188855310,Shell,fuel
188856153,D'Marine,residential
188856154,Joo Chiat Apartments,residential
188856155,Marine Mansion,residential
188856156,Marine Ville,residential
188856158,Parkway Lodge,residential
188856159,The Eastside,residential
188856160,,residential
188857640,D'Ecosia,residential
188857646,Tides@217 East Coast,commercial
188867429,Paya Lebar MRT Exit,
188867667,Paya Lebar MRT Exit,
189018625,371,
189018626,367,
189018627,363,
189018628,370,
189018629,362,
189018630,371A MSCP,parking
189018631,364,
189018632,366,
189018633,370A,
189018634,365,
189018635,368,
189018636,369,
189019561,358,
189019562,357,
189019563,358A MSCP,parking
189019564,361,
189019565,356,
189019566,359,
189019567,360,
189019599,,
189019600,354,
189019601,351,
189019602,354A MSCP,parking
189019603,352,
189019604,355,
189019932,340,
189019933,336,
189019934,346,
189019935,344,
189019936,348,
189019937,341,
189019938,337,
189019939,345,
189019940,342,
189019941,338,
189019942,343,
189019943,347,
189019944,350,
189019945,349,
189019946,339,
189020299,308,
189020300,319,
189020301,325,
189020302,318,
189020303,312,
189020304,322,
189020305,315,
189020306,316,
189020307,309,
189020308,330,
189020309,310,
189020310,317,
189020311,326,
189020313,320,
189020314,Metta Home,social_facility
189020315,334,
189020316,311,
189020317,307,
189020318,324,
189020319,328,
189020320,327,
189020321,331,
189020322,323,
189020323,314,
189020324,332,
189020325,329,
189020326,335,
189020327,333,
189020328,313,
189020329,321,
189021410,Woodlands Galaxy Community Club,community_centre
189032289,,
189032290,,
189032291,,
189032292,,
189032293,,
189032294,,
189032295,,
189032296,,
189032297,,
189032298,,
189169580,70,residential
189169581,71,residential
189169582,Siglap Community Centre,community_centre
189173544,46,residential
189173545,47,residential
189173546,48,residential
189173547,49,residential
189173548,50,residential
189173549,51,residential
189173550,52,residential
189173551,Blk 53,residential
189173552,54,residential
189173553,55,residential
189173556,58,marketplace
189173557,63,residential
189173558,57,residential
189173559,65,residential
189173560,64,residential
189173561,62,residential
189173562,,residential
189196415,42,residential
189196416,43,residential
189196417,44,residential
189196418,40,residential
189196419,41,residential
189196420,39,residential
189196421,38,residential
189196428,36,residential
189196429,31,residential
189196430,33,residential
189196431,61,residential
189196432,37,residential
189196433,32,residential
189196434,35,residential
189196435,60,residential
189196436,34,residential
189197980,blk 69,residential
189197981,,residential
189197982,blk 67,residential
189197983,blk 169,residential
189197984,blk 66,residential
189197985,blk 166,residential
189197986,blk 68,residential
189197987,Blk 172,residential
189211484,,residential
189211485,,place_of_worship
189211486,,residential
189213879,,residential
189213880,,residential
189213881,,residential
189213882,,residential
189213884,,residential
189315811,East View,residential
189315812,Eastgate,residential
189315819,Marine Point,residential
189315820,,residential
189315822,The Palladium,residential
189374153,61,
189374154,69,
189374155,1,
189374156,23,
189374157,13,
189374158,3,
189374159,5,
189374160,31,
189374161,27,
189374162,63,
189374163,21,
189374164,65,
189374165,25,
189374166,29,
189374167,11,
189374168,9,
189374170,7,
189374171,67,
189378451,,
189378453,3,
189378458,30,
189380102,302,
189380103,305 MSCP,parking
189380104,304B,
189380105,303,
189380106,304,
189380107,Orange Valley Nursing Home (Marsiling),
189380108,301,
189380109,304A,
189380110,306A,
189380111,306,
189380112,Fuchun Community Club,community_centre
189472220,3829,commercial
189522562,,
189522693,,
189522694,,
190010167,,
190010168,,
190010169,,toilets
190534081,,
190534082,,
190534084,,
190534090,Kembangan Court,residential
190534091,Kembangan Plaza,residential
190534097,The Trumps,residential
190535503,Grosvenor View,apartments
190535504,Starville 62,apartments
190535505,Starville 64,apartments
190535506,Starville 66,apartments
190535507,Starville 68,apartments
190535508,,apartments
190535509,,apartments
190535805,Eunos Crescent Market and Hawker Center,commercial
190536382,,railway_station
190680816,Blk 119,residential
190681358,NTUC Fairprice,commercial
190681359,,residential
190681360,,residential
190681361,,commercial
190681362,,commercial
190681363,,residential
190858086,Blk 150,residential
190858087,Blk 158A,parking
190858088,Blk 155,
190858089,Blk 151,residential
190858095,Blk 156,residential
190858098,Blk 154A,parking
190858099,Blk 157,residential
190858100,Blk 152,residential
190858101,Blk 158,
190858102,Blk 159,residential
190858103,Blk 154,
190944908,ABC Hostel,hostel
190944909,Aliwal Park Hotel,hotel
190944912,Blk 10,
190944913,Blk 12,
190944914,Blk 13,parking
190944915,Blk 15,
190944916,Blk 17,
190944917,Blk 18,
190944918,Blk 19,
190944919,Blk 461,
190944920,Blk 466,
190944921,Blk 467,
190944922,Blk 468,
190944923,Blk 7,
190944924,Blk 8,
190944925,Blk 861,
190944926,Blk 9,
190944927,Citivision Church of Christ,place_of_worship
190944929,Golden Mile Food Centre,
190944930,Golden Sultan Plaza,
190944931,Masjid Hajjah Fatimah,place_of_worship
190944932,,
190944933,,
190944934,,
190944935,The Lab,pub
190944936,,
190944937,,
190944938,,
190944939,,
190944940,,
190944941,,
190944947,,
190944949,,
190944952,,
190944954,,
190944956,,
190944959,,
190944961,,
190944963,,
190944965,,
190944966,,
190944967,,
190944968,,
190944969,,
190944970,,
190944971,,
190944972,,
190944973,,
190944974,,
190944975,,
190944976,,
190944977,,
190944978,,
190944979,,
190944981,,
190944982,,
190944983,,
190944984,,
190944985,,
190944986,,
190944987,,
190944988,,
190944989,,
190944990,,
190944991,,
190944992,,
190944993,,
190944994,,
190944995,,
190944996,,
190944997,,
190944998,,
190944999,,
190945000,,
190945001,,
190945002,,
190945003,,
190945004,,
190945005,,
190945006,,
190945007,,
190945008,,
190945009,,
190945010,,
190945011,,
190945012,,
190945013,,
190945014,,
190945015,,
190945016,,
190945017,,
190945018,,
190945019,,
190945020,,
190945021,,
190945022,,
190945023,,
190945024,,
190945025,,
190945026,,
190945027,,
190945028,,
190945029,,
190945030,,
190945031,,
190945032,,
190945033,,
190945034,,
190945035,,
190945036,,
190945037,,
190945038,,
190945039,,
190945040,,
190945041,,
190945042,,
190945043,,
190945044,,
190945045,,
190945046,,
190945047,,
190945048,,
190945049,,
190945050,,
190945051,,
190945052,,
190945053,,
190945054,,
190945055,,
190945056,,
190945057,,
190945058,,
190945059,,
190945060,,
190945061,,
190945062,,
190945063,,
190945064,,
190945065,,
190945066,,
190945067,,
190945068,,
190945069,,
190945070,,
190945071,,
190945072,,
190945073,,
190945074,,
190945075,,
190945076,,
190945077,CAD Cafe,cafe
190945078,,
190945079,,
190945080,,
190945081,,
190945082,,
190945083,,
190945085,,
190945086,,
190945087,,
190945088,,
190945089,,
190945090,,
190945091,,
190945092,,
190945093,,
190945094,,
190945095,,
190945096,,
190945097,,
190945098,,
190945099,,
190945100,,
190945101,,
190945102,,
190945103,,
190945104,,
190945105,,
190945106,,
190945107,,
190945108,,
190945109,,
190945110,,
190945111,,
190945112,,
190945113,,
190945114,,
190945115,,
190945116,,
190945117,,
190945118,,
190945119,,
190945120,,
190945121,,
190945122,,
190945123,,
190945124,,
190945125,,
190945126,,
190945127,,
190945128,,
190945129,,
190945130,,
190945131,,
190945132,,
190945133,,
190945134,,
190945135,,
190945136,,
190945137,,
190945138,,
190945139,,
190945140,,
190945141,,
190945142,,
190945143,,
190945144,,
190945145,,
190945146,,
190945148,,
190945150,,
190945152,,
190945155,,
190945157,,
190945162,,
190945165,,
190945168,,
190945170,,
190945173,,
190945175,,
190945178,,
190945181,,
190945183,,
190945186,,
190945187,,
190945188,,
190945190,,
190945193,,
190945195,,
190945198,,
190945200,,
190945203,,
190945206,,
190945208,,
190945214,,
190945217,,
190945219,,
190945222,,
190945224,,
190945227,,
190945230,,
190945232,,
190945235,,
190945237,,
190945240,,
190945243,,
190945245,,
190945248,,
190945249,,
190945250,,
190945252,,
190945255,,
190945257,,
190945260,,
190945266,,
190945268,Stuttgart Blackforest S-Café,cafe
190945271,,
190945273,,
190945276,,
190945279,,
190945282,,
190945284,,
190945287,,
190945289,,
190945292,,
190945294,,
190945297,,
190945300,,
190945304,,
190945333,,
190945336,,
190945341,,
190945343,,
190945345,,
190945347,,
190945349,,
190945351,,
190945353,,
190945354,,
190945355,,
190945357,,
190945359,,
190945361,,
190945363,,
190945365,,
190945367,,
190945368,,
190945370,,
190945372,,
190945374,,
190945376,,
190945379,,
190945380,,
190945382,,
190945383,,
190945386,,
190945388,,
190945390,,
190945393,,
190945395,,
190945397,,
190945399,,
190945401,,
190945403,,
190945405,,
190945407,,
190945408,,
190945409,,
190945410,,
190945411,,
190945412,,
190945413,,
190945414,,
190945415,,
190945416,,
190945418,,
190945419,,
190945420,,
190945421,,
190945422,,
190945423,,
190945424,,
190945425,,
190945426,,
190945427,,
190945428,,
190945429,,
190945430,,
190945431,,
190945432,,
190945433,,
190945434,,
190945435,,
190945436,,
190945438,,
190945439,,
190945440,,
190945441,,
190945442,,
190945443,,
190945444,,
190945445,,
190945446,,
190945447,,
190945448,,
190945449,,
190945450,,
190945451,,
190945452,,
190945453,,
190945454,,
190945455,,
190945456,,
190945457,,
190945458,,
190945459,,
190945460,,
190945461,,
190945462,,
190945463,,
190945464,,
190945465,,
190945466,,
190945467,,
190945468,,
190945469,,
190945470,,
190945471,,
190945481,,
190945482,,
190945483,,
190945484,,
190945485,,
190945486,,
190945487,,
190945488,,
190945489,,
190945490,,
190945491,,
190945492,,
190945493,,
190945494,,
190945495,,
190945496,,
190945497,,
190945498,,
190945499,,
190945500,,
190945501,,
190945502,,
190945503,,
190945504,,
190945505,,
190945506,,
190945507,,
190945508,,
190945509,,
190945510,,
190945511,,
190945512,,
190945513,,
190945514,,
190945515,,
190945516,,
190945517,,
190945518,,
190945519,,
190945520,,
190945521,,
190945522,,
190945523,,
190945524,,
190945525,,
190945526,,
190945527,,
190945528,,
190945529,,
190945530,,
190945531,,
190945532,,
190945533,,
190945534,,
190945535,,
190945536,,
190945537,,
190945538,,
190945539,,
190945540,,
190945541,,
190945542,,
190945543,,
190945544,,
190945545,,
190945546,,
190945547,,
190945548,,
190945549,,
190945550,,
190945551,,
190945552,,
190945553,,
190945554,,
190945555,,
190945556,,
190945557,,
190945558,,
190945559,,
190945560,,
190945561,,
190945562,,
190945563,,
190945564,,
190945565,,
190945566,,
190945567,,
190945568,,
190945569,,
190945570,,
190945571,,
190945572,,
190945573,,
190945574,,
190945575,,
190945576,,
190945577,,
190945578,,
190945579,,
190945580,,
190945581,,
190945582,,
190945583,,
190945584,,
190945585,,
190945586,,
190945587,,
190945588,,
190945589,,
190945590,,
190945591,,
190945592,,
190945593,,
190945594,,
190945595,,
190945596,,
190945597,,
190945598,,
190945599,,
190945600,,
190945601,,
190945602,,
190945603,Islamic Restaurant,restaurant
190945604,,
190945605,,
190945606,,
190945607,,
190945608,,
190945609,,
190945610,,
190945611,,
190945612,,
190945613,,
190945614,,
190945615,,
190945616,,
190945617,,
190945618,,
190945619,,
190945620,,
190945621,,
190945622,,
190945623,,
190945624,,
190945625,,
190945626,,
190945627,,
190945628,,
190945629,,
190945630,,
190945631,,
190945632,,
190945633,,
190945634,,
190945635,,
190945636,,
190945638,,
190945639,,
190945640,,
190945641,,
190945642,,
190945643,,
190945644,,
190945645,,
190945646,,
190945647,,
190945648,,
190945650,,
190945652,,
190945653,,
190945654,,
190945656,,
190945657,,
190945658,,
190945659,,
190945660,,
190945661,,
190945662,,
190945663,,
190945664,,
190945665,,
190945666,,
190945667,,
190945668,,
190945669,,
190945670,,
190945671,,
190945672,,
190945673,,
190945674,,
190945675,,
190945676,,
190945677,,
190945678,,
190945679,,
190945680,,
190945681,,
190945682,,
190945683,,
190945684,,
190945685,,
190945686,,
190945687,,
190945688,,
190945689,,
190945690,,
190945691,,
190945692,,
190945693,,
190945694,,
190945695,,
190945696,,
190945697,,
190945698,,
190945699,,
190945700,,
190945701,,
190945702,,
190945703,,
190945704,,
190945706,,
190945707,,
190945708,,
190945709,,
190945710,,
190945711,,
190945712,,
190945713,,
190945714,,
190945715,,
190945716,,
190945717,,
190945718,,
190945719,,
190945720,,
190945721,,
190945722,,
190945723,,
190945724,,
190945725,,
190945726,,
190945727,,
190945728,,
190945729,Kampong Glam Community Club,community_centre
190945730,Keypoint,
190945731,Landmark Village Hotel,hotel
190945737,Parkroyal Serviced Residences,
190945740,Santa Grand Hotel Bugis,
190945741,Southbank,
190945742,Sultan Gate Place,
190945743,Sultan Mosque,
190945744,The Furniture Mall,
190945745,The Sultan Hotel,hotel
190945746,,
190945747,,
190945748,Gedung Kuning,
190945749,,
190945750,,
190945751,,
190945752,,
190945753,,
190945754,,fuel
190945755,,
190945756,,
190945757,,
190945758,,
190945759,,
190945760,,
190946501,,
190946502,,
191009809,Arianna Hotel,hotel
191009810,Blk 26,
191009811,Blk 28,
191009812,Blk 29,
191009813,Blk 30,
191009814,Golden Royal Hotel,hotel
191009815,,
191009816,,
191009817,,
191009818,,
191009819,,
191009820,,
191009821,,
191009822,,
191009823,,
191009824,,
191009825,,
191009826,,
191009827,,
191009828,,
191009829,,
191009830,,
191009831,,
191009832,,
191009833,,
191009834,,
191009835,,
191009836,,
191009837,,
191009838,,
191009839,,
191009840,,
191009841,,
191009842,,
191009843,,
191009844,,
191009845,,
191009846,,
191009847,,
191009848,,
191009849,,
191009850,,
191009851,,
191009852,,
191009853,,
191009854,,
191009855,,
191009856,,
191009857,,
191009858,,
191009859,,
191009860,,
191009861,,
191009862,,
191009863,,
191009864,,
191009867,,
191009869,,
191009873,,
191009874,,
191009875,,
191009879,,
191009882,,
191009885,,
191009888,,
191009892,,
191009896,,
191009898,,
191009902,,
191009905,,
191009908,,
191009911,,
191009914,,
191009916,,
191009918,,
191009920,,
191009922,,
191009924,,
191009927,,
191009929,,
191009931,,
191009933,,
191009935,,
191009936,,
191009937,,
191009939,,
191009941,,
191009943,,
191009945,,
191009946,,
191009948,,
191009949,,
191009951,,
191009953,,
191009955,,
191009957,,
191009965,,
191009966,,
191009967,,
191009968,,
191009969,,
191009970,,
191009971,,
191009972,,
191009973,,
191009974,,
191009975,,
191009976,,
191009977,,
191009978,,
191009979,,
191009980,,
191009981,,
191009982,,
191009983,,
191009984,,
191009985,,
191009986,,
191009987,,
191009988,,
191009989,,
191009990,,
191009991,,
191009992,,
191009993,,
